#Saved Data from the class wainteach_gui on 29.10.2025 at 11h04m55s.
#
#Parameters:
#===========
#
#laser setpoint (mW): 2.6600000000000001e+01
#MW limits (Hz): [2790000000.0, 2960000000.0]
#Acquisition (sample): 1000
#Average (acquisition): 3
#MW power (dBm): 5.0000000000000000e+00
#Field enabling: True
#coils currents [x, y, z] (A): [1.062699, 0.527983, 1.34]
#coils fields [bx, by, bz] (T): [0.001, 0.0005, 0.00201]
#coils fields [norm, theta, phi] (T, °, °): [0.0023, 29.1, 26.6]
#
#Data:
#=====
#frequency	voltage	
2.790000e+09	3.310211e+00
2.790170e+09	3.310833e+00
2.790340e+09	3.310810e+00
2.790511e+09	3.309752e+00
2.790681e+09	3.310251e+00
2.790851e+09	3.309633e+00
2.791021e+09	3.311509e+00
2.791191e+09	3.310507e+00
2.791361e+09	3.310951e+00
2.791532e+09	3.311343e+00
2.791702e+09	3.310767e+00
2.791872e+09	3.310285e+00
2.792042e+09	3.310892e+00
2.792212e+09	3.310916e+00
2.792382e+09	3.310292e+00
2.792553e+09	3.311380e+00
2.792723e+09	3.310142e+00
2.792893e+09	3.310615e+00
2.793063e+09	3.310572e+00
2.793233e+09	3.310963e+00
2.793403e+09	3.310704e+00
2.793574e+09	3.311165e+00
2.793744e+09	3.311419e+00
2.793914e+09	3.311116e+00
2.794084e+09	3.311235e+00
2.794254e+09	3.311565e+00
2.794424e+09	3.310947e+00
2.794595e+09	3.310881e+00
2.794765e+09	3.311063e+00
2.794935e+09	3.310551e+00
2.795105e+09	3.310211e+00
2.795275e+09	3.310421e+00
2.795445e+09	3.310929e+00
2.795616e+09	3.311221e+00
2.795786e+09	3.311488e+00
2.795956e+09	3.311615e+00
2.796126e+09	3.311455e+00
2.796296e+09	3.311447e+00
2.796466e+09	3.311542e+00
2.796637e+09	3.311090e+00
2.796807e+09	3.311042e+00
2.796977e+09	3.311188e+00
2.797147e+09	3.310808e+00
2.797317e+09	3.310499e+00
2.797487e+09	3.310082e+00
2.797658e+09	3.310724e+00
2.797828e+09	3.310966e+00
2.797998e+09	3.311067e+00
2.798168e+09	3.310851e+00
2.798338e+09	3.310450e+00
2.798509e+09	3.310662e+00
2.798679e+09	3.309612e+00
2.798849e+09	3.309869e+00
2.799019e+09	3.309587e+00
2.799189e+09	3.310184e+00
