#Saved Data from the class wainteach_gui on 29.10.2025 at 11h07m45s.
#
#Parameters:
#===========
#
#laser setpoint (mW): 2.6600000000000001e+01
#MW limits (Hz): [2790000000.0, 2960000000.0]
#Acquisition (sample): 1000
#Average (acquisition): 3
#MW power (dBm): 9.0000000000000000e+00
#Field enabling: True
#coils currents [x, y, z] (A): [1.062699, 0.527983, 1.34]
#coils fields [bx, by, bz] (T): [0.001, 0.0005, 0.00201]
#coils fields [norm, theta, phi] (T, °, °): [0.0023, 29.1, 26.6]
#
#Data:
#=====
#frequency	voltage	
2.790000e+09	3.311377e+00
2.790170e+09	3.311233e+00
2.790340e+09	3.311382e+00
2.790511e+09	3.310999e+00
2.790681e+09	3.311617e+00
2.790851e+09	3.311065e+00
2.791021e+09	3.311067e+00
2.791191e+09	3.311415e+00
2.791361e+09	3.310917e+00
2.791532e+09	3.311102e+00
2.791702e+09	3.310326e+00
2.791872e+09	3.310643e+00
2.792042e+09	3.310114e+00
2.792212e+09	3.310939e+00
2.792382e+09	3.310297e+00
2.792553e+09	3.310236e+00
2.792723e+09	3.310201e+00
2.792893e+09	3.311127e+00
2.793063e+09	3.310827e+00
2.793233e+09	3.310927e+00
2.793403e+09	3.311664e+00
2.793574e+09	3.310663e+00
2.793744e+09	3.311277e+00
2.793914e+09	3.311219e+00
2.794084e+09	3.310958e+00
2.794254e+09	3.311173e+00
2.794424e+09	3.311807e+00
2.794595e+09	3.311046e+00
2.794765e+09	3.311370e+00
2.794935e+09	3.312106e+00
2.795105e+09	3.311658e+00
2.795275e+09	3.311443e+00
2.795445e+09	3.310644e+00
2.795616e+09	3.311703e+00
2.795786e+09	3.310178e+00
2.795956e+09	3.311264e+00
2.796126e+09	3.310824e+00
2.796296e+09	3.310711e+00
2.796466e+09	3.311135e+00
2.796637e+09	3.310418e+00
2.796807e+09	3.311409e+00
2.796977e+09	3.310855e+00
2.797147e+09	3.311559e+00
2.797317e+09	3.311264e+00
2.797487e+09	3.312060e+00
2.797658e+09	3.310746e+00
2.797828e+09	3.311280e+00
2.797998e+09	3.310142e+00
2.798168e+09	3.310177e+00
2.798338e+09	3.310302e+00
2.798509e+09	3.310322e+00
2.798679e+09	3.310136e+00
2.798849e+09	3.309930e+00
2.799019e+09	3.311197e+00
2.799189e+09	3.311122e+00
2.799359e+09	3.310681e+00
2.799530e+09	3.309644e+00
2.799700e+09	3.310529e+00
2.799870e+09	3.310520e+00
2.800040e+09	3.310810e+00
2.800210e+09	3.310720e+00
2.800380e+09	3.310430e+00
2.800551e+09	3.310638e+00
2.800721e+09	3.310888e+00
2.800891e+09	3.310808e+00
2.801061e+09	3.310172e+00
2.801231e+09	3.310994e+00
2.801401e+09	3.310237e+00
2.801572e+09	3.310074e+00
2.801742e+09	3.310412e+00
2.801912e+09	3.310700e+00
2.802082e+09	3.310359e+00
2.802252e+09	3.309798e+00
2.802422e+09	3.310732e+00
2.802593e+09	3.310170e+00
2.802763e+09	3.309884e+00
2.802933e+09	3.310147e+00
2.803103e+09	3.309946e+00
2.803273e+09	3.309722e+00
2.803443e+09	3.310120e+00
2.803614e+09	3.309961e+00
2.803784e+09	3.310220e+00
2.803954e+09	3.310902e+00
2.804124e+09	3.309774e+00
2.804294e+09	3.310328e+00
2.804464e+09	3.309443e+00
2.804635e+09	3.310636e+00
2.804805e+09	3.309413e+00
2.804975e+09	3.309219e+00
2.805145e+09	3.308938e+00
2.805315e+09	3.308997e+00
2.805485e+09	3.308827e+00
2.805656e+09	3.308728e+00
2.805826e+09	3.309037e+00
2.805996e+09	3.308114e+00
2.806166e+09	3.309296e+00
2.806336e+09	3.308243e+00
2.806507e+09	3.309045e+00
2.806677e+09	3.308528e+00
2.806847e+09	3.308067e+00
2.807017e+09	3.307632e+00
2.807187e+09	3.308052e+00
2.807357e+09	3.307606e+00
2.807528e+09	3.307010e+00
2.807698e+09	3.306549e+00
2.807868e+09	3.306655e+00
2.808038e+09	3.307566e+00
2.808208e+09	3.306279e+00
2.808378e+09	3.307002e+00
2.808549e+09	3.306364e+00
2.808719e+09	3.306910e+00
2.808889e+09	3.306085e+00
2.809059e+09	3.306719e+00
2.809229e+09	3.305234e+00
2.809399e+09	3.305285e+00
2.809570e+09	3.305709e+00
2.809740e+09	3.304445e+00
2.809910e+09	3.305095e+00
2.810080e+09	3.303822e+00
2.810250e+09	3.303793e+00
2.810420e+09	3.301507e+00
2.810591e+09	3.302018e+00
2.810761e+09	3.300438e+00
2.810931e+09	3.301076e+00
2.811101e+09	3.298425e+00
2.811271e+09	3.298091e+00
2.811441e+09	3.296841e+00
2.811612e+09	3.294871e+00
2.811782e+09	3.292660e+00
2.811952e+09	3.290900e+00
2.812122e+09	3.289843e+00
2.812292e+09	3.286269e+00
2.812462e+09	3.284697e+00
2.812633e+09	3.283612e+00
2.812803e+09	3.284400e+00
2.812973e+09	3.285686e+00
2.813143e+09	3.286767e+00
2.813313e+09	3.288253e+00
2.813483e+09	3.287739e+00
2.813654e+09	3.288003e+00
2.813824e+09	3.286372e+00
2.813994e+09	3.285847e+00
2.814164e+09	3.283695e+00
2.814334e+09	3.282040e+00
2.814505e+09	3.279540e+00
2.814675e+09	3.279289e+00
2.814845e+09	3.280016e+00
2.815015e+09	3.282063e+00
2.815185e+09	3.283303e+00
2.815355e+09	3.285432e+00
2.815526e+09	3.287072e+00
2.815696e+09	3.287115e+00
2.815866e+09	3.287673e+00
2.816036e+09	3.286723e+00
2.816206e+09	3.284945e+00
2.816376e+09	3.284143e+00
2.816547e+09	3.282988e+00
2.816717e+09	3.282051e+00
2.816887e+09	3.282608e+00
2.817057e+09	3.284125e+00
2.817227e+09	3.285809e+00
2.817397e+09	3.287313e+00
2.817568e+09	3.290258e+00
2.817738e+09	3.292421e+00
2.817908e+09	3.293869e+00
2.818078e+09	3.295974e+00
2.818248e+09	3.297909e+00
2.818418e+09	3.298336e+00
2.818589e+09	3.299745e+00
2.818759e+09	3.300879e+00
2.818929e+09	3.301239e+00
2.819099e+09	3.301303e+00
2.819269e+09	3.302068e+00
2.819439e+09	3.301958e+00
2.819610e+09	3.301954e+00
2.819780e+09	3.302853e+00
2.819950e+09	3.302822e+00
2.820120e+09	3.304186e+00
2.820290e+09	3.304166e+00
2.820460e+09	3.305777e+00
2.820631e+09	3.304822e+00
2.820801e+09	3.304868e+00
2.820971e+09	3.305861e+00
2.821141e+09	3.305273e+00
2.821311e+09	3.305398e+00
2.821481e+09	3.304870e+00
2.821652e+09	3.305571e+00
2.821822e+09	3.305788e+00
2.821992e+09	3.306288e+00
2.822162e+09	3.306369e+00
2.822332e+09	3.306344e+00
2.822503e+09	3.306728e+00
2.822673e+09	3.306792e+00
2.822843e+09	3.306618e+00
2.823013e+09	3.305462e+00
2.823183e+09	3.306365e+00
2.823353e+09	3.306032e+00
2.823524e+09	3.305901e+00
2.823694e+09	3.305595e+00
2.823864e+09	3.306220e+00
2.824034e+09	3.305583e+00
2.824204e+09	3.305571e+00
2.824374e+09	3.305139e+00
2.824545e+09	3.306302e+00
2.824715e+09	3.305920e+00
2.824885e+09	3.305753e+00
2.825055e+09	3.305910e+00
2.825225e+09	3.304777e+00
2.825395e+09	3.304907e+00
2.825566e+09	3.303668e+00
2.825736e+09	3.304486e+00
2.825906e+09	3.304007e+00
2.826076e+09	3.304452e+00
2.826246e+09	3.304151e+00
2.826416e+09	3.304940e+00
2.826587e+09	3.304760e+00
2.826757e+09	3.304606e+00
2.826927e+09	3.304412e+00
2.827097e+09	3.303442e+00
2.827267e+09	3.303797e+00
2.827437e+09	3.302831e+00
2.827608e+09	3.302721e+00
2.827778e+09	3.302191e+00
2.827948e+09	3.301746e+00
2.828118e+09	3.300409e+00
2.828288e+09	3.300546e+00
2.828458e+09	3.299871e+00
2.828629e+09	3.299358e+00
2.828799e+09	3.298898e+00
2.828969e+09	3.297141e+00
2.829139e+09	3.296459e+00
2.829309e+09	3.294557e+00
2.829479e+09	3.293830e+00
2.829650e+09	3.290900e+00
2.829820e+09	3.289888e+00
2.829990e+09	3.287602e+00
2.830160e+09	3.285540e+00
2.830330e+09	3.282755e+00
2.830501e+09	3.281139e+00
2.830671e+09	3.280261e+00
2.830841e+09	3.280310e+00
2.831011e+09	3.280986e+00
2.831181e+09	3.282572e+00
2.831351e+09	3.284447e+00
2.831522e+09	3.284927e+00
2.831692e+09	3.284962e+00
2.831862e+09	3.283998e+00
2.832032e+09	3.282462e+00
2.832202e+09	3.280484e+00
2.832372e+09	3.278642e+00
2.832543e+09	3.277291e+00
2.832713e+09	3.276392e+00
2.832883e+09	3.277258e+00
2.833053e+09	3.277943e+00
2.833223e+09	3.279648e+00
2.833393e+09	3.281959e+00
2.833564e+09	3.283412e+00
2.833734e+09	3.283847e+00
2.833904e+09	3.284247e+00
2.834074e+09	3.284711e+00
2.834244e+09	3.281988e+00
2.834414e+09	3.280720e+00
2.834585e+09	3.279474e+00
2.834755e+09	3.279105e+00
2.834925e+09	3.279082e+00
2.835095e+09	3.280880e+00
2.835265e+09	3.282250e+00
2.835435e+09	3.284916e+00
2.835606e+09	3.287495e+00
2.835776e+09	3.289960e+00
2.835946e+09	3.291804e+00
2.836116e+09	3.292841e+00
2.836286e+09	3.294906e+00
2.836456e+09	3.295589e+00
2.836627e+09	3.296253e+00
2.836797e+09	3.297023e+00
2.836967e+09	3.297448e+00
2.837137e+09	3.296207e+00
2.837307e+09	3.295588e+00
2.837477e+09	3.295502e+00
2.837648e+09	3.296044e+00
2.837818e+09	3.296953e+00
2.837988e+09	3.297475e+00
2.838158e+09	3.298792e+00
2.838328e+09	3.299041e+00
2.838498e+09	3.300065e+00
2.838669e+09	3.299602e+00
2.838839e+09	3.299929e+00
2.839009e+09	3.299654e+00
2.839179e+09	3.299648e+00
