#Saved Data from the class wainteach_gui on 29.10.2025 at 11h10m13s.
#
#Parameters:
#===========
#
#laser setpoint (mW): 2.6600000000000001e+01
#MW limits (Hz): [2790000000.0, 2960000000.0]
#Acquisition (sample): 1000
#Average (acquisition): 3
#MW power (dBm): 1.2000000000000000e+01
#Field enabling: True
#coils currents [x, y, z] (A): [1.062699, 0.527983, 1.34]
#coils fields [bx, by, bz] (T): [0.001, 0.0005, 0.00201]
#coils fields [norm, theta, phi] (T, °, °): [0.0023, 29.1, 26.6]
#
#Data:
#=====
#frequency	voltage	
2.790000e+09	3.311718e+00
2.790170e+09	3.311328e+00
2.790340e+09	3.311068e+00
2.790511e+09	3.311515e+00
2.790681e+09	3.310517e+00
2.790851e+09	3.310599e+00
2.791021e+09	3.311183e+00
2.791191e+09	3.311422e+00
2.791361e+09	3.310830e+00
2.791532e+09	3.312288e+00
2.791702e+09	3.310817e+00
2.791872e+09	3.311674e+00
2.792042e+09	3.312186e+00
2.792212e+09	3.311199e+00
2.792382e+09	3.310823e+00
2.792553e+09	3.310595e+00
2.792723e+09	3.311457e+00
2.792893e+09	3.311263e+00
2.793063e+09	3.311356e+00
2.793233e+09	3.310534e+00
2.793403e+09	3.310952e+00
2.793574e+09	3.312077e+00
2.793744e+09	3.312050e+00
2.793914e+09	3.311244e+00
2.794084e+09	3.311010e+00
2.794254e+09	3.312009e+00
2.794424e+09	3.310724e+00
2.794595e+09	3.311941e+00
2.794765e+09	3.310719e+00
2.794935e+09	3.311659e+00
2.795105e+09	3.311495e+00
2.795275e+09	3.312228e+00
2.795445e+09	3.310985e+00
2.795616e+09	3.311207e+00
2.795786e+09	3.311353e+00
2.795956e+09	3.310395e+00
2.796126e+09	3.310666e+00
2.796296e+09	3.310650e+00
2.796466e+09	3.311132e+00
2.796637e+09	3.311119e+00
2.796807e+09	3.311982e+00
2.796977e+09	3.310157e+00
2.797147e+09	3.310517e+00
2.797317e+09	3.310955e+00
2.797487e+09	3.311103e+00
2.797658e+09	3.310907e+00
2.797828e+09	3.310660e+00
2.797998e+09	3.311961e+00
2.798168e+09	3.310791e+00
2.798338e+09	3.312269e+00
2.798509e+09	3.310505e+00
2.798679e+09	3.311222e+00
2.798849e+09	3.310710e+00
2.799019e+09	3.310541e+00
2.799189e+09	3.309955e+00
2.799359e+09	3.309759e+00
2.799530e+09	3.310631e+00
2.799700e+09	3.310591e+00
2.799870e+09	3.310589e+00
2.800040e+09	3.309765e+00
2.800210e+09	3.311362e+00
2.800380e+09	3.310449e+00
2.800551e+09	3.311485e+00
2.800721e+09	3.310075e+00
2.800891e+09	3.310516e+00
2.801061e+09	3.311435e+00
2.801231e+09	3.310254e+00
2.801401e+09	3.309554e+00
2.801572e+09	3.309269e+00
2.801742e+09	3.310780e+00
2.801912e+09	3.309407e+00
2.802082e+09	3.309916e+00
2.802252e+09	3.309484e+00
2.802422e+09	3.309674e+00
2.802593e+09	3.310225e+00
2.802763e+09	3.309431e+00
2.802933e+09	3.309739e+00
2.803103e+09	3.310041e+00
2.803273e+09	3.310763e+00
2.803443e+09	3.309758e+00
2.803614e+09	3.310401e+00
2.803784e+09	3.308862e+00
2.803954e+09	3.309327e+00
2.804124e+09	3.308974e+00
2.804294e+09	3.309123e+00
2.804464e+09	3.308090e+00
2.804635e+09	3.308721e+00
2.804805e+09	3.309953e+00
2.804975e+09	3.308627e+00
2.805145e+09	3.308959e+00
2.805315e+09	3.308120e+00
2.805485e+09	3.308205e+00
2.805656e+09	3.307315e+00
2.805826e+09	3.307988e+00
2.805996e+09	3.306778e+00
2.806166e+09	3.306026e+00
2.806336e+09	3.306969e+00
2.806507e+09	3.307120e+00
2.806677e+09	3.306948e+00
2.806847e+09	3.307296e+00
2.807017e+09	3.307188e+00
2.807187e+09	3.306215e+00
2.807357e+09	3.306885e+00
2.807528e+09	3.305013e+00
2.807698e+09	3.304093e+00
2.807868e+09	3.304378e+00
2.808038e+09	3.304376e+00
2.808208e+09	3.303370e+00
2.808378e+09	3.304303e+00
2.808549e+09	3.304245e+00
2.808719e+09	3.304581e+00
2.808889e+09	3.303492e+00
2.809059e+09	3.302852e+00
2.809229e+09	3.302823e+00
2.809399e+09	3.302022e+00
2.809570e+09	3.302104e+00
2.809740e+09	3.300252e+00
2.809910e+09	3.299841e+00
2.810080e+09	3.300093e+00
2.810250e+09	3.298978e+00
2.810420e+09	3.298694e+00
2.810591e+09	3.296838e+00
2.810761e+09	3.296067e+00
2.810931e+09	3.294763e+00
2.811101e+09	3.293612e+00
2.811271e+09	3.291661e+00
2.811441e+09	3.289887e+00
2.811612e+09	3.289497e+00
2.811782e+09	3.287081e+00
2.811952e+09	3.286892e+00
2.812122e+09	3.284651e+00
2.812292e+09	3.282995e+00
2.812462e+09	3.281954e+00
2.812633e+09	3.280122e+00
2.812803e+09	3.278061e+00
2.812973e+09	3.278072e+00
2.813143e+09	3.278706e+00
2.813313e+09	3.279186e+00
2.813483e+09	3.278864e+00
2.813654e+09	3.278733e+00
2.813824e+09	3.278585e+00
2.813994e+09	3.277537e+00
2.814164e+09	3.277335e+00
2.814334e+09	3.274595e+00
2.814505e+09	3.274218e+00
2.814675e+09	3.273423e+00
2.814845e+09	3.274302e+00
2.815015e+09	3.273264e+00
2.815185e+09	3.274729e+00
2.815355e+09	3.277122e+00
2.815526e+09	3.277187e+00
2.815696e+09	3.278017e+00
2.815866e+09	3.278593e+00
2.816036e+09	3.279053e+00
2.816206e+09	3.278473e+00
2.816376e+09	3.278271e+00
2.816547e+09	3.276391e+00
2.816717e+09	3.276760e+00
2.816887e+09	3.277181e+00
2.817057e+09	3.277684e+00
2.817227e+09	3.279854e+00
2.817397e+09	3.281166e+00
2.817568e+09	3.284388e+00
2.817738e+09	3.285348e+00
2.817908e+09	3.289224e+00
2.818078e+09	3.289573e+00
2.818248e+09	3.291705e+00
2.818418e+09	3.292932e+00
2.818589e+09	3.294042e+00
2.818759e+09	3.294923e+00
2.818929e+09	3.295419e+00
2.819099e+09	3.296871e+00
2.819269e+09	3.296727e+00
2.819439e+09	3.298498e+00
2.819610e+09	3.297907e+00
2.819780e+09	3.298558e+00
2.819950e+09	3.299539e+00
2.820120e+09	3.300578e+00
2.820290e+09	3.300290e+00
2.820460e+09	3.301346e+00
2.820631e+09	3.302002e+00
2.820801e+09	3.301483e+00
2.820971e+09	3.303176e+00
2.821141e+09	3.302484e+00
2.821311e+09	3.302205e+00
2.821481e+09	3.302900e+00
2.821652e+09	3.302738e+00
2.821822e+09	3.302275e+00
2.821992e+09	3.301649e+00
2.822162e+09	3.302651e+00
2.822332e+09	3.302247e+00
2.822503e+09	3.302627e+00
2.822673e+09	3.302591e+00
2.822843e+09	3.303770e+00
2.823013e+09	3.303584e+00
2.823183e+09	3.304689e+00
2.823353e+09	3.302546e+00
2.823524e+09	3.302697e+00
2.823694e+09	3.302524e+00
2.823864e+09	3.301690e+00
2.824034e+09	3.301446e+00
2.824204e+09	3.301447e+00
2.824374e+09	3.302422e+00
2.824545e+09	3.302166e+00
2.824715e+09	3.302596e+00
2.824885e+09	3.302332e+00
2.825055e+09	3.302008e+00
2.825225e+09	3.302017e+00
2.825395e+09	3.300979e+00
2.825566e+09	3.300354e+00
2.825736e+09	3.299585e+00
2.825906e+09	3.300081e+00
2.826076e+09	3.300042e+00
2.826246e+09	3.301039e+00
2.826416e+09	3.300186e+00
2.826587e+09	3.300753e+00
2.826757e+09	3.300347e+00
2.826927e+09	3.300170e+00
2.827097e+09	3.299504e+00
2.827267e+09	3.299407e+00
2.827437e+09	3.299032e+00
2.827608e+09	3.297385e+00
2.827778e+09	3.297788e+00
2.827948e+09	3.296544e+00
2.828118e+09	3.295914e+00
2.828288e+09	3.294443e+00
2.828458e+09	3.294653e+00
2.828629e+09	3.293026e+00
2.828799e+09	3.291596e+00
2.828969e+09	3.290926e+00
2.829139e+09	3.289092e+00
2.829309e+09	3.286984e+00
2.829479e+09	3.284762e+00
2.829650e+09	3.284055e+00
2.829820e+09	3.282885e+00
2.829990e+09	3.281769e+00
2.830160e+09	3.279097e+00
2.830330e+09	3.277225e+00
2.830501e+09	3.275759e+00
2.830671e+09	3.273390e+00
2.830841e+09	3.273387e+00
2.831011e+09	3.272504e+00
2.831181e+09	3.273425e+00
2.831351e+09	3.273799e+00
2.831522e+09	3.274454e+00
2.831692e+09	3.273747e+00
2.831862e+09	3.273810e+00
2.832032e+09	3.273012e+00
2.832202e+09	3.271918e+00
2.832372e+09	3.270397e+00
2.832543e+09	3.269121e+00
2.832713e+09	3.269193e+00
2.832883e+09	3.268696e+00
2.833053e+09	3.270069e+00
2.833223e+09	3.270151e+00
2.833393e+09	3.272090e+00
2.833564e+09	3.272886e+00
2.833734e+09	3.274172e+00
2.833904e+09	3.273805e+00
2.834074e+09	3.274143e+00
2.834244e+09	3.274134e+00
2.834414e+09	3.272475e+00
2.834585e+09	3.271970e+00
2.834755e+09	3.271161e+00
2.834925e+09	3.271914e+00
2.835095e+09	3.273111e+00
2.835265e+09	3.274653e+00
2.835435e+09	3.275571e+00
2.835606e+09	3.278630e+00
2.835776e+09	3.280959e+00
2.835946e+09	3.283022e+00
2.836116e+09	3.284299e+00
2.836286e+09	3.285945e+00
2.836456e+09	3.287468e+00
2.836627e+09	3.288269e+00
2.836797e+09	3.290229e+00
2.836967e+09	3.289159e+00
2.837137e+09	3.288862e+00
2.837307e+09	3.288658e+00
2.837477e+09	3.288919e+00
2.837648e+09	3.288149e+00
2.837818e+09	3.289605e+00
2.837988e+09	3.292071e+00
2.838158e+09	3.292291e+00
2.838328e+09	3.293538e+00
2.838498e+09	3.292260e+00
2.838669e+09	3.293391e+00
2.838839e+09	3.293351e+00
2.839009e+09	3.293925e+00
2.839179e+09	3.293260e+00
2.839349e+09	3.292949e+00
2.839520e+09	3.292689e+00
2.839690e+09	3.291348e+00
2.839860e+09	3.291927e+00
2.840030e+09	3.289968e+00
2.840200e+09	3.289884e+00
2.840370e+09	3.289019e+00
2.840541e+09	3.288579e+00
2.840711e+09	3.286832e+00
2.840881e+09	3.285644e+00
2.841051e+09	3.284005e+00
2.841221e+09	3.281890e+00
2.841391e+09	3.280342e+00
2.841562e+09	3.277531e+00
2.841732e+09	3.276182e+00
2.841902e+09	3.274080e+00
2.842072e+09	3.272118e+00
2.842242e+09	3.270104e+00
2.842412e+09	3.269392e+00
2.842583e+09	3.269731e+00
2.842753e+09	3.271146e+00
2.842923e+09	3.271454e+00
2.843093e+09	3.272188e+00
2.843263e+09	3.273289e+00
2.843433e+09	3.272292e+00
2.843604e+09	3.273170e+00
2.843774e+09	3.270321e+00
2.843944e+09	3.269104e+00
2.844114e+09	3.268031e+00
2.844284e+09	3.266676e+00
2.844454e+09	3.266268e+00
2.844625e+09	3.266758e+00
2.844795e+09	3.269415e+00
2.844965e+09	3.270418e+00
2.845135e+09	3.272774e+00
2.845305e+09	3.272919e+00
2.845475e+09	3.273993e+00
2.845646e+09	3.273518e+00
2.845816e+09	3.274349e+00
2.845986e+09	3.272216e+00
2.846156e+09	3.271812e+00
2.846326e+09	3.271973e+00
2.846496e+09	3.270298e+00
2.846667e+09	3.271798e+00
2.846837e+09	3.272993e+00
2.847007e+09	3.276006e+00
2.847177e+09	3.278797e+00
2.847347e+09	3.282373e+00
2.847518e+09	3.283952e+00
2.847688e+09	3.286004e+00
2.847858e+09	3.288506e+00
2.848028e+09	3.289941e+00
2.848198e+09	3.290665e+00
2.848368e+09	3.291896e+00
2.848539e+09	3.294010e+00
2.848709e+09	3.294158e+00
2.848879e+09	3.295171e+00
2.849049e+09	3.293867e+00
2.849219e+09	3.294087e+00
2.849389e+09	3.294380e+00
2.849560e+09	3.296456e+00
2.849730e+09	3.296503e+00
2.849900e+09	3.297829e+00
2.850070e+09	3.299149e+00
2.850240e+09	3.299212e+00
2.850410e+09	3.301331e+00
2.850581e+09	3.300721e+00
2.850751e+09	3.301343e+00
2.850921e+09	3.301307e+00
2.851091e+09	3.301313e+00
2.851261e+09	3.300834e+00
2.851431e+09	3.300685e+00
2.851602e+09	3.301558e+00
2.851772e+09	3.300662e+00
2.851942e+09	3.302087e+00
2.852112e+09	3.302402e+00
2.852282e+09	3.302772e+00
2.852452e+09	3.302054e+00
2.852623e+09	3.303031e+00
2.852793e+09	3.301406e+00
2.852963e+09	3.301933e+00
2.853133e+09	3.301865e+00
2.853303e+09	3.300994e+00
2.853473e+09	3.300910e+00
2.853644e+09	3.301202e+00
2.853814e+09	3.302014e+00
2.853984e+09	3.301491e+00
2.854154e+09	3.301784e+00
2.854324e+09	3.300638e+00
2.854494e+09	3.299991e+00
2.854665e+09	3.299903e+00
2.854835e+09	3.298741e+00
2.855005e+09	3.298844e+00
2.855175e+09	3.299221e+00
2.855345e+09	3.299856e+00
2.855516e+09	3.298988e+00
2.855686e+09	3.300626e+00
2.855856e+09	3.299371e+00
2.856026e+09	3.299450e+00
2.856196e+09	3.299781e+00
2.856366e+09	3.299185e+00
2.856537e+09	3.298502e+00
2.856707e+09	3.297056e+00
2.856877e+09	3.297888e+00
2.857047e+09	3.295719e+00
2.857217e+09	3.296346e+00
2.857387e+09	3.294325e+00
2.857558e+09	3.293801e+00
2.857728e+09	3.292546e+00
2.857898e+09	3.292150e+00
2.858068e+09	3.289884e+00
2.858238e+09	3.288164e+00
2.858408e+09	3.287064e+00
2.858579e+09	3.285142e+00
2.858749e+09	3.282814e+00
2.858919e+09	3.280491e+00
2.859089e+09	3.279289e+00
2.859259e+09	3.277069e+00
2.859429e+09	3.276036e+00
2.859600e+09	3.272697e+00
2.859770e+09	3.271905e+00
2.859940e+09	3.271470e+00
2.860110e+09	3.271270e+00
2.860280e+09	3.271944e+00
2.860450e+09	3.271981e+00
2.860621e+09	3.273621e+00
2.860791e+09	3.272800e+00
2.860961e+09	3.273409e+00
2.861131e+09	3.271829e+00
2.861301e+09	3.270976e+00
2.861471e+09	3.270288e+00
2.861642e+09	3.268674e+00
2.861812e+09	3.268053e+00
2.861982e+09	3.268403e+00
2.862152e+09	3.269351e+00
2.862322e+09	3.270077e+00
2.862492e+09	3.272606e+00
2.862663e+09	3.272345e+00
2.862833e+09	3.274309e+00
2.863003e+09	3.274288e+00
2.863173e+09	3.274795e+00
2.863343e+09	3.273793e+00
2.863514e+09	3.272870e+00
2.863684e+09	3.273398e+00
2.863854e+09	3.272081e+00
2.864024e+09	3.274053e+00
2.864194e+09	3.274157e+00
2.864364e+09	3.276745e+00
2.864535e+09	3.279186e+00
2.864705e+09	3.281682e+00
2.864875e+09	3.283899e+00
2.865045e+09	3.286630e+00
2.865215e+09	3.288856e+00
2.865385e+09	3.290060e+00
2.865556e+09	3.292299e+00
2.865726e+09	3.292642e+00
2.865896e+09	3.294338e+00
2.866066e+09	3.294227e+00
2.866236e+09	3.296171e+00
2.866406e+09	3.294784e+00
2.866577e+09	3.295963e+00
2.866747e+09	3.296344e+00
2.866917e+09	3.296507e+00
2.867087e+09	3.297992e+00
2.867257e+09	3.298476e+00
2.867427e+09	3.300401e+00
2.867598e+09	3.301469e+00
2.867768e+09	3.302574e+00
2.867938e+09	3.302090e+00
2.868108e+09	3.302544e+00
2.868278e+09	3.303712e+00
2.868448e+09	3.303805e+00
2.868619e+09	3.303194e+00
2.868789e+09	3.304230e+00
2.868959e+09	3.304943e+00
2.869129e+09	3.304180e+00
2.869299e+09	3.305640e+00
2.869469e+09	3.304141e+00
2.869640e+09	3.304951e+00
2.869810e+09	3.304742e+00
2.869980e+09	3.305466e+00
2.870150e+09	3.305680e+00
2.870320e+09	3.305430e+00
2.870490e+09	3.306683e+00
2.870661e+09	3.305616e+00
2.870831e+09	3.306460e+00
2.871001e+09	3.306467e+00
2.871171e+09	3.306422e+00
2.871341e+09	3.306266e+00
2.871512e+09	3.307427e+00
2.871682e+09	3.306287e+00
2.871852e+09	3.307553e+00
2.872022e+09	3.307116e+00
2.872192e+09	3.307022e+00
2.872362e+09	3.307549e+00
2.872533e+09	3.307282e+00
2.872703e+09	3.307450e+00
2.872873e+09	3.307439e+00
2.873043e+09	3.308130e+00
2.873213e+09	3.306695e+00
2.873383e+09	3.306564e+00
2.873554e+09	3.306753e+00
2.873724e+09	3.306187e+00
2.873894e+09	3.306263e+00
2.874064e+09	3.306216e+00
2.874234e+09	3.307286e+00
2.874404e+09	3.306590e+00
2.874575e+09	3.307145e+00
2.874745e+09	3.305930e+00
2.874915e+09	3.305980e+00
2.875085e+09	3.305129e+00
2.875255e+09	3.305284e+00
2.875425e+09	3.302620e+00
2.875596e+09	3.302744e+00
2.875766e+09	3.303533e+00
2.875936e+09	3.303259e+00
2.876106e+09	3.304199e+00
2.876276e+09	3.303330e+00
2.876446e+09	3.304156e+00
2.876617e+09	3.304015e+00
2.876787e+09	3.304072e+00
2.876957e+09	3.302970e+00
2.877127e+09	3.302610e+00
2.877297e+09	3.302696e+00
2.877467e+09	3.301323e+00
2.877638e+09	3.301725e+00
2.877808e+09	3.300724e+00
2.877978e+09	3.300677e+00
2.878148e+09	3.299808e+00
2.878318e+09	3.300052e+00
2.878488e+09	3.297732e+00
2.878659e+09	3.297672e+00
2.878829e+09	3.295638e+00
2.878999e+09	3.294322e+00
2.879169e+09	3.293039e+00
2.879339e+09	3.290826e+00
2.879510e+09	3.289658e+00
2.879680e+09	3.287226e+00
2.879850e+09	3.285393e+00
2.880020e+09	3.283039e+00
2.880190e+09	3.280337e+00
2.880360e+09	3.277861e+00
2.880531e+09	3.277025e+00
2.880701e+09	3.276689e+00
2.880871e+09	3.276623e+00
2.881041e+09	3.277634e+00
2.881211e+09	3.278646e+00
2.881381e+09	3.279775e+00
2.881552e+09	3.278407e+00
2.881722e+09	3.278334e+00
2.881892e+09	3.277442e+00
2.882062e+09	3.276152e+00
2.882232e+09	3.272997e+00
2.882402e+09	3.271955e+00
2.882573e+09	3.272100e+00
2.882743e+09	3.271383e+00
2.882913e+09	3.272727e+00
2.883083e+09	3.273168e+00
2.883253e+09	3.275780e+00
2.883423e+09	3.277587e+00
2.883594e+09	3.278979e+00
2.883764e+09	3.278635e+00
2.883934e+09	3.277438e+00
2.884104e+09	3.277692e+00
2.884274e+09	3.276571e+00
2.884444e+09	3.275262e+00
2.884615e+09	3.273874e+00
2.884785e+09	3.275317e+00
2.884955e+09	3.275455e+00
2.885125e+09	3.278186e+00
2.885295e+09	3.279282e+00
2.885465e+09	3.283018e+00
2.885636e+09	3.285031e+00
2.885806e+09	3.287521e+00
2.885976e+09	3.289826e+00
2.886146e+09	3.290288e+00
2.886316e+09	3.293200e+00
2.886486e+09	3.293172e+00
2.886657e+09	3.295672e+00
2.886827e+09	3.295233e+00
2.886997e+09	3.296963e+00
2.887167e+09	3.296613e+00
2.887337e+09	3.296060e+00
2.887508e+09	3.295644e+00
2.887678e+09	3.297315e+00
2.887848e+09	3.298253e+00
2.888018e+09	3.298407e+00
2.888188e+09	3.300253e+00
2.888358e+09	3.300258e+00
2.888529e+09	3.300942e+00
2.888699e+09	3.301982e+00
2.888869e+09	3.303748e+00
2.889039e+09	3.302076e+00
2.889209e+09	3.303233e+00
2.889379e+09	3.303007e+00
2.889550e+09	3.302432e+00
2.889720e+09	3.302598e+00
2.889890e+09	3.301766e+00
2.890060e+09	3.303301e+00
2.890230e+09	3.303335e+00
2.890400e+09	3.304829e+00
2.890571e+09	3.303321e+00
2.890741e+09	3.303839e+00
2.890911e+09	3.304328e+00
2.891081e+09	3.303948e+00
2.891251e+09	3.303206e+00
2.891421e+09	3.303051e+00
2.891592e+09	3.303197e+00
2.891762e+09	3.303065e+00
2.891932e+09	3.303818e+00
2.892102e+09	3.301826e+00
2.892272e+09	3.302298e+00
2.892442e+09	3.302180e+00
2.892613e+09	3.303194e+00
2.892783e+09	3.302548e+00
2.892953e+09	3.302694e+00
2.893123e+09	3.302888e+00
2.893293e+09	3.303305e+00
2.893463e+09	3.303082e+00
2.893634e+09	3.302934e+00
2.893804e+09	3.302618e+00
2.893974e+09	3.302206e+00
2.894144e+09	3.302716e+00
2.894314e+09	3.301317e+00
2.894484e+09	3.300945e+00
2.894655e+09	3.301067e+00
2.894825e+09	3.300251e+00
2.894995e+09	3.299361e+00
2.895165e+09	3.297829e+00
2.895335e+09	3.297182e+00
2.895506e+09	3.297356e+00
2.895676e+09	3.297109e+00
2.895846e+09	3.295622e+00
2.896016e+09	3.294493e+00
2.896186e+09	3.292912e+00
2.896356e+09	3.289625e+00
2.896527e+09	3.288457e+00
2.896697e+09	3.285021e+00
2.896867e+09	3.283307e+00
2.897037e+09	3.280583e+00
2.897207e+09	3.278977e+00
2.897377e+09	3.277446e+00
2.897548e+09	3.277453e+00
2.897718e+09	3.279273e+00
2.897888e+09	3.282100e+00
2.898058e+09	3.281872e+00
2.898228e+09	3.282771e+00
2.898398e+09	3.283051e+00
2.898569e+09	3.281754e+00
2.898739e+09	3.281343e+00
2.898909e+09	3.278594e+00
2.899079e+09	3.277147e+00
2.899249e+09	3.275293e+00
2.899419e+09	3.274809e+00
2.899590e+09	3.275302e+00
2.899760e+09	3.276680e+00
2.899930e+09	3.279500e+00
2.900100e+09	3.280977e+00
2.900270e+09	3.282386e+00
2.900440e+09	3.282919e+00
2.900611e+09	3.283528e+00
2.900781e+09	3.283142e+00
2.900951e+09	3.282484e+00
2.901121e+09	3.279556e+00
2.901291e+09	3.278363e+00
2.901461e+09	3.276871e+00
2.901632e+09	3.276506e+00
2.901802e+09	3.278412e+00
2.901972e+09	3.279705e+00
2.902142e+09	3.283336e+00
2.902312e+09	3.285649e+00
2.902482e+09	3.289407e+00
2.902653e+09	3.291482e+00
2.902823e+09	3.293056e+00
2.902993e+09	3.293881e+00
2.903163e+09	3.294695e+00
2.903333e+09	3.294773e+00
2.903504e+09	3.296423e+00
2.903674e+09	3.297034e+00
2.903844e+09	3.296694e+00
2.904014e+09	3.297699e+00
2.904184e+09	3.296244e+00
2.904354e+09	3.296520e+00
