#Saved Data from the class wainteach_gui on 29.10.2025 at 11h03m47s.
#
#Parameters:
#===========
#
#laser setpoint (mW): 2.6600000000000001e+01
#MW limits (Hz): [2790000000.0, 2960000000.0]
#Acquisition (sample): 1000
#Average (acquisition): 3
#MW power (dBm): 4.0000000000000000e+00
#Field enabling: True
#coils currents [x, y, z] (A): [1.062699, 0.527983, 1.34]
#coils fields [bx, by, bz] (T): [0.001, 0.0005, 0.00201]
#coils fields [norm, theta, phi] (T, °, °): [0.0023, 29.1, 26.6]
#
#Data:
#=====
#frequency	voltage	
2.790000e+09	3.309515e+00
2.790170e+09	3.310631e+00
2.790340e+09	3.309390e+00
2.790511e+09	3.309298e+00
2.790681e+09	3.309630e+00
2.790851e+09	3.309787e+00
2.791021e+09	3.309848e+00
2.791191e+09	3.310187e+00
2.791361e+09	3.310517e+00
2.791532e+09	3.309928e+00
2.791702e+09	3.310148e+00
2.791872e+09	3.309170e+00
2.792042e+09	3.309366e+00
2.792212e+09	3.309373e+00
2.792382e+09	3.310169e+00
2.792553e+09	3.310004e+00
2.792723e+09	3.309224e+00
2.792893e+09	3.311086e+00
2.793063e+09	3.309798e+00
2.793233e+09	3.309934e+00
2.793403e+09	3.310213e+00
2.793574e+09	3.310731e+00
2.793744e+09	3.309690e+00
2.793914e+09	3.310015e+00
2.794084e+09	3.309679e+00
2.794254e+09	3.309995e+00
2.794424e+09	3.310042e+00
2.794595e+09	3.310143e+00
2.794765e+09	3.309399e+00
2.794935e+09	3.309785e+00
2.795105e+09	3.310576e+00
2.795275e+09	3.309648e+00
2.795445e+09	3.309760e+00
2.795616e+09	3.309577e+00
2.795786e+09	3.309402e+00
2.795956e+09	3.309546e+00
2.796126e+09	3.309781e+00
2.796296e+09	3.309422e+00
2.796466e+09	3.309310e+00
2.796637e+09	3.310161e+00
2.796807e+09	3.309418e+00
2.796977e+09	3.309512e+00
2.797147e+09	3.309141e+00
2.797317e+09	3.309887e+00
2.797487e+09	3.309302e+00
2.797658e+09	3.309789e+00
2.797828e+09	3.309719e+00
2.797998e+09	3.309622e+00
2.798168e+09	3.309930e+00
2.798338e+09	3.308963e+00
2.798509e+09	3.310111e+00
2.798679e+09	3.309192e+00
2.798849e+09	3.309529e+00
2.799019e+09	3.309349e+00
2.799189e+09	3.309861e+00
2.799359e+09	3.309267e+00
2.799530e+09	3.308776e+00
2.799700e+09	3.310250e+00
2.799870e+09	3.309260e+00
2.800040e+09	3.308530e+00
2.800210e+09	3.309503e+00
2.800380e+09	3.309311e+00
2.800551e+09	3.308390e+00
2.800721e+09	3.308352e+00
2.800891e+09	3.308963e+00
2.801061e+09	3.308318e+00
2.801231e+09	3.308321e+00
2.801401e+09	3.309089e+00
2.801572e+09	3.308053e+00
2.801742e+09	3.308664e+00
2.801912e+09	3.309229e+00
2.802082e+09	3.307960e+00
2.802252e+09	3.308297e+00
2.802422e+09	3.307579e+00
2.802593e+09	3.309018e+00
2.802763e+09	3.309139e+00
2.802933e+09	3.308668e+00
2.803103e+09	3.308354e+00
2.803273e+09	3.307817e+00
2.803443e+09	3.309169e+00
2.803614e+09	3.307237e+00
2.803784e+09	3.307263e+00
2.803954e+09	3.307669e+00
2.804124e+09	3.308213e+00
2.804294e+09	3.308458e+00
2.804464e+09	3.307887e+00
2.804635e+09	3.307237e+00
2.804805e+09	3.307703e+00
2.804975e+09	3.307820e+00
2.805145e+09	3.306559e+00
2.805315e+09	3.306609e+00
2.805485e+09	3.305329e+00
2.805656e+09	3.305850e+00
2.805826e+09	3.305952e+00
2.805996e+09	3.306177e+00
2.806166e+09	3.306027e+00
2.806336e+09	3.306504e+00
2.806507e+09	3.306157e+00
2.806677e+09	3.306072e+00
2.806847e+09	3.305799e+00
2.807017e+09	3.305364e+00
2.807187e+09	3.305076e+00
2.807357e+09	3.303265e+00
2.807528e+09	3.304292e+00
2.807698e+09	3.302985e+00
2.807868e+09	3.303541e+00
2.808038e+09	3.303530e+00
2.808208e+09	3.303971e+00
2.808378e+09	3.303636e+00
2.808549e+09	3.302870e+00
2.808719e+09	3.303120e+00
2.808889e+09	3.302730e+00
2.809059e+09	3.301372e+00
2.809229e+09	3.301501e+00
2.809399e+09	3.301359e+00
2.809570e+09	3.301081e+00
2.809740e+09	3.300492e+00
2.809910e+09	3.299282e+00
2.810080e+09	3.298820e+00
2.810250e+09	3.297613e+00
2.810420e+09	3.296547e+00
2.810591e+09	3.295136e+00
2.810761e+09	3.294264e+00
2.810931e+09	3.293207e+00
2.811101e+09	3.291332e+00
2.811271e+09	3.290367e+00
2.811441e+09	3.289372e+00
2.811612e+09	3.288275e+00
2.811782e+09	3.286928e+00
2.811952e+09	3.285382e+00
2.812122e+09	3.283517e+00
2.812292e+09	3.280593e+00
2.812462e+09	3.279870e+00
2.812633e+09	3.277612e+00
2.812803e+09	3.277291e+00
2.812973e+09	3.276956e+00
2.813143e+09	3.277979e+00
2.813313e+09	3.277406e+00
2.813483e+09	3.278724e+00
2.813654e+09	3.277811e+00
2.813824e+09	3.278016e+00
2.813994e+09	3.276566e+00
2.814164e+09	3.274574e+00
2.814334e+09	3.274712e+00
2.814505e+09	3.271343e+00
2.814675e+09	3.272048e+00
2.814845e+09	3.271602e+00
2.815015e+09	3.273631e+00
2.815185e+09	3.273176e+00
2.815355e+09	3.275268e+00
2.815526e+09	3.277221e+00
2.815696e+09	3.277652e+00
2.815866e+09	3.277854e+00
2.816036e+09	3.277137e+00
2.816206e+09	3.276839e+00
2.816376e+09	3.274921e+00
2.816547e+09	3.276799e+00
2.816717e+09	3.274468e+00
2.816887e+09	3.275401e+00
2.817057e+09	3.276266e+00
2.817227e+09	3.279460e+00
2.817397e+09	3.279939e+00
2.817568e+09	3.283038e+00
2.817738e+09	3.285154e+00
2.817908e+09	3.286862e+00
2.818078e+09	3.288693e+00
2.818248e+09	3.289502e+00
2.818418e+09	3.291731e+00
2.818589e+09	3.292698e+00
2.818759e+09	3.294581e+00
2.818929e+09	3.294074e+00
2.819099e+09	3.295649e+00
2.819269e+09	3.295999e+00
2.819439e+09	3.296040e+00
2.819610e+09	3.295971e+00
2.819780e+09	3.296593e+00
2.819950e+09	3.297822e+00
2.820120e+09	3.297696e+00
2.820290e+09	3.299683e+00
2.820460e+09	3.299672e+00
2.820631e+09	3.300761e+00
2.820801e+09	3.300993e+00
2.820971e+09	3.300776e+00
2.821141e+09	3.300690e+00
2.821311e+09	3.301319e+00
2.821481e+09	3.301060e+00
2.821652e+09	3.301425e+00
2.821822e+09	3.301330e+00
2.821992e+09	3.301030e+00
2.822162e+09	3.302139e+00
2.822332e+09	3.301813e+00
2.822503e+09	3.301994e+00
2.822673e+09	3.301980e+00
2.822843e+09	3.301859e+00
2.823013e+09	3.301486e+00
2.823183e+09	3.301734e+00
2.823353e+09	3.302342e+00
2.823524e+09	3.301551e+00
2.823694e+09	3.301375e+00
2.823864e+09	3.302074e+00
2.824034e+09	3.301060e+00
2.824204e+09	3.301143e+00
2.824374e+09	3.301941e+00
2.824545e+09	3.302141e+00
2.824715e+09	3.301111e+00
2.824885e+09	3.301087e+00
2.825055e+09	3.300990e+00
2.825225e+09	3.300957e+00
2.825395e+09	3.300696e+00
2.825566e+09	3.299973e+00
2.825736e+09	3.299081e+00
2.825906e+09	3.298884e+00
2.826076e+09	3.299547e+00
2.826246e+09	3.298915e+00
2.826416e+09	3.298472e+00
2.826587e+09	3.298722e+00
2.826757e+09	3.299389e+00
2.826927e+09	3.299309e+00
2.827097e+09	3.299009e+00
2.827267e+09	3.298112e+00
2.827437e+09	3.297286e+00
2.827608e+09	3.297236e+00
2.827778e+09	3.295879e+00
