#Saved Data from the class wainteach_gui on 29.10.2025 at 11h06m59s.
#
#Parameters:
#===========
#
#laser setpoint (mW): 2.6600000000000001e+01
#MW limits (Hz): [2790000000.0, 2960000000.0]
#Acquisition (sample): 1000
#Average (acquisition): 3
#MW power (dBm): 8.0000000000000000e+00
#Field enabling: True
#coils currents [x, y, z] (A): [1.062699, 0.527983, 1.34]
#coils fields [bx, by, bz] (T): [0.001, 0.0005, 0.00201]
#coils fields [norm, theta, phi] (T, °, °): [0.0023, 29.1, 26.6]
#
#Data:
#=====
#frequency	voltage	
2.790000e+09	3.309701e+00
2.790170e+09	3.310836e+00
2.790340e+09	3.310748e+00
2.790511e+09	3.310883e+00
2.790681e+09	3.309971e+00
2.790851e+09	3.310814e+00
2.791021e+09	3.309884e+00
2.791191e+09	3.310260e+00
2.791361e+09	3.310053e+00
2.791532e+09	3.310675e+00
2.791702e+09	3.310935e+00
2.791872e+09	3.310766e+00
2.792042e+09	3.311014e+00
2.792212e+09	3.310157e+00
2.792382e+09	3.311624e+00
2.792553e+09	3.310468e+00
2.792723e+09	3.310967e+00
2.792893e+09	3.311349e+00
2.793063e+09	3.310601e+00
2.793233e+09	3.310921e+00
2.793403e+09	3.310379e+00
2.793574e+09	3.310480e+00
2.793744e+09	3.310436e+00
2.793914e+09	3.311341e+00
2.794084e+09	3.310846e+00
2.794254e+09	3.311086e+00
2.794424e+09	3.309949e+00
2.794595e+09	3.311336e+00
2.794765e+09	3.310426e+00
2.794935e+09	3.310682e+00
2.795105e+09	3.310684e+00
2.795275e+09	3.309880e+00
2.795445e+09	3.311163e+00
2.795616e+09	3.311311e+00
2.795786e+09	3.310939e+00
2.795956e+09	3.310555e+00
2.796126e+09	3.311326e+00
2.796296e+09	3.310345e+00
2.796466e+09	3.310702e+00
2.796637e+09	3.309892e+00
2.796807e+09	3.309694e+00
2.796977e+09	3.310869e+00
2.797147e+09	3.310933e+00
2.797317e+09	3.310875e+00
2.797487e+09	3.310748e+00
2.797658e+09	3.311493e+00
2.797828e+09	3.310290e+00
2.797998e+09	3.310970e+00
2.798168e+09	3.310047e+00
2.798338e+09	3.311261e+00
2.798509e+09	3.310473e+00
2.798679e+09	3.310361e+00
2.798849e+09	3.310496e+00
2.799019e+09	3.310487e+00
2.799189e+09	3.310388e+00
2.799359e+09	3.310910e+00
2.799530e+09	3.311977e+00
2.799700e+09	3.311041e+00
2.799870e+09	3.311637e+00
2.800040e+09	3.311010e+00
2.800210e+09	3.310644e+00
2.800380e+09	3.310313e+00
2.800551e+09	3.310199e+00
2.800721e+09	3.311239e+00
2.800891e+09	3.310798e+00
2.801061e+09	3.310854e+00
2.801231e+09	3.310246e+00
2.801401e+09	3.311254e+00
2.801572e+09	3.310250e+00
2.801742e+09	3.311262e+00
2.801912e+09	3.311158e+00
2.802082e+09	3.310562e+00
2.802252e+09	3.310674e+00
2.802422e+09	3.310139e+00
2.802593e+09	3.310118e+00
2.802763e+09	3.310315e+00
2.802933e+09	3.310459e+00
2.803103e+09	3.310487e+00
2.803273e+09	3.311142e+00
2.803443e+09	3.309906e+00
2.803614e+09	3.310622e+00
2.803784e+09	3.309971e+00
2.803954e+09	3.310548e+00
2.804124e+09	3.309404e+00
2.804294e+09	3.309534e+00
2.804464e+09	3.310339e+00
2.804635e+09	3.309673e+00
2.804805e+09	3.309887e+00
2.804975e+09	3.309687e+00
2.805145e+09	3.309953e+00
2.805315e+09	3.309577e+00
2.805485e+09	3.309396e+00
2.805656e+09	3.308638e+00
2.805826e+09	3.308827e+00
2.805996e+09	3.308348e+00
2.806166e+09	3.308999e+00
2.806336e+09	3.309657e+00
2.806507e+09	3.309020e+00
2.806677e+09	3.309312e+00
2.806847e+09	3.308729e+00
2.807017e+09	3.309132e+00
2.807187e+09	3.308478e+00
2.807357e+09	3.308998e+00
2.807528e+09	3.308037e+00
