#Saved Data from the class wainteach_gui on 29.10.2025 at 11h11m37s.
#
#Parameters:
#===========
#
#laser setpoint (mW): 2.6600000000000001e+01
#MW limits (Hz): [2790000000.0, 2960000000.0]
#Acquisition (sample): 1000
#Average (acquisition): 3
#MW power (dBm): 1.4000000000000000e+01
#Field enabling: True
#coils currents [x, y, z] (A): [1.062699, 0.527983, 1.34]
#coils fields [bx, by, bz] (T): [0.001, 0.0005, 0.00201]
#coils fields [norm, theta, phi] (T, °, °): [0.0023, 29.1, 26.6]
#
#Data:
#=====
#frequency	voltage	
2.790000e+09	3.311136e+00
2.790170e+09	3.311277e+00
2.790340e+09	3.310740e+00
2.790511e+09	3.311213e+00
2.790681e+09	3.311325e+00
2.790851e+09	3.311940e+00
2.791021e+09	3.310490e+00
2.791191e+09	3.310779e+00
2.791361e+09	3.311033e+00
2.791532e+09	3.311563e+00
2.791702e+09	3.311232e+00
2.791872e+09	3.310936e+00
2.792042e+09	3.311793e+00
2.792212e+09	3.311454e+00
2.792382e+09	3.311816e+00
2.792553e+09	3.310933e+00
2.792723e+09	3.311139e+00
2.792893e+09	3.311856e+00
2.793063e+09	3.311256e+00
2.793233e+09	3.310778e+00
2.793403e+09	3.310527e+00
2.793574e+09	3.311393e+00
2.793744e+09	3.310632e+00
2.793914e+09	3.311286e+00
2.794084e+09	3.310834e+00
2.794254e+09	3.310989e+00
2.794424e+09	3.311098e+00
2.794595e+09	3.311444e+00
2.794765e+09	3.310472e+00
2.794935e+09	3.310843e+00
2.795105e+09	3.311380e+00
2.795275e+09	3.310728e+00
2.795445e+09	3.311427e+00
2.795616e+09	3.311112e+00
2.795786e+09	3.311044e+00
2.795956e+09	3.310773e+00
2.796126e+09	3.310430e+00
2.796296e+09	3.310323e+00
2.796466e+09	3.309805e+00
2.796637e+09	3.310471e+00
2.796807e+09	3.310538e+00
2.796977e+09	3.310502e+00
2.797147e+09	3.310351e+00
2.797317e+09	3.311241e+00
2.797487e+09	3.310672e+00
2.797658e+09	3.310504e+00
2.797828e+09	3.310561e+00
2.797998e+09	3.309863e+00
2.798168e+09	3.310967e+00
2.798338e+09	3.310458e+00
2.798509e+09	3.310199e+00
2.798679e+09	3.310241e+00
2.798849e+09	3.310683e+00
2.799019e+09	3.310701e+00
2.799189e+09	3.311628e+00
2.799359e+09	3.310106e+00
2.799530e+09	3.311022e+00
2.799700e+09	3.310443e+00
2.799870e+09	3.310784e+00
2.800040e+09	3.309729e+00
2.800210e+09	3.310168e+00
2.800380e+09	3.310553e+00
2.800551e+09	3.310152e+00
2.800721e+09	3.310379e+00
2.800891e+09	3.309817e+00
2.801061e+09	3.310058e+00
2.801231e+09	3.309829e+00
2.801401e+09	3.310447e+00
2.801572e+09	3.309168e+00
2.801742e+09	3.309757e+00
2.801912e+09	3.309769e+00
2.802082e+09	3.309406e+00
2.802252e+09	3.309341e+00
2.802422e+09	3.309549e+00
2.802593e+09	3.309839e+00
2.802763e+09	3.309356e+00
2.802933e+09	3.309845e+00
2.803103e+09	3.308634e+00
2.803273e+09	3.309338e+00
2.803443e+09	3.309138e+00
2.803614e+09	3.309209e+00
2.803784e+09	3.308283e+00
2.803954e+09	3.307949e+00
2.804124e+09	3.308333e+00
2.804294e+09	3.307573e+00
2.804464e+09	3.308382e+00
2.804635e+09	3.307918e+00
2.804805e+09	3.308586e+00
2.804975e+09	3.307956e+00
2.805145e+09	3.308165e+00
2.805315e+09	3.306928e+00
2.805485e+09	3.306666e+00
2.805656e+09	3.307636e+00
2.805826e+09	3.306165e+00
2.805996e+09	3.307186e+00
2.806166e+09	3.305577e+00
2.806336e+09	3.305609e+00
2.806507e+09	3.305304e+00
2.806677e+09	3.305652e+00
2.806847e+09	3.304509e+00
2.807017e+09	3.304061e+00
2.807187e+09	3.304811e+00
2.807357e+09	3.304054e+00
2.807528e+09	3.302880e+00
2.807698e+09	3.302962e+00
2.807868e+09	3.302744e+00
2.808038e+09	3.302342e+00
2.808208e+09	3.302787e+00
2.808378e+09	3.302168e+00
2.808549e+09	3.302562e+00
2.808719e+09	3.300875e+00
2.808889e+09	3.301922e+00
2.809059e+09	3.299991e+00
2.809229e+09	3.299741e+00
2.809399e+09	3.299503e+00
2.809570e+09	3.297911e+00
2.809740e+09	3.297999e+00
2.809910e+09	3.296129e+00
2.810080e+09	3.296215e+00
2.810250e+09	3.294582e+00
2.810420e+09	3.293741e+00
2.810591e+09	3.292941e+00
2.810761e+09	3.291003e+00
2.810931e+09	3.289884e+00
2.811101e+09	3.288914e+00
2.811271e+09	3.287076e+00
2.811441e+09	3.285591e+00
2.811612e+09	3.284230e+00
2.811782e+09	3.282435e+00
2.811952e+09	3.282113e+00
2.812122e+09	3.279861e+00
2.812292e+09	3.279095e+00
2.812462e+09	3.277579e+00
2.812633e+09	3.275804e+00
2.812803e+09	3.273543e+00
2.812973e+09	3.273657e+00
2.813143e+09	3.273604e+00
2.813313e+09	3.273364e+00
2.813483e+09	3.273218e+00
2.813654e+09	3.271710e+00
2.813824e+09	3.271458e+00
2.813994e+09	3.271288e+00
2.814164e+09	3.270931e+00
2.814334e+09	3.269194e+00
2.814505e+09	3.268499e+00
2.814675e+09	3.268268e+00
2.814845e+09	3.267917e+00
2.815015e+09	3.269776e+00
2.815185e+09	3.268674e+00
2.815355e+09	3.270447e+00
2.815526e+09	3.271176e+00
2.815696e+09	3.271882e+00
2.815866e+09	3.271570e+00
2.816036e+09	3.271712e+00
2.816206e+09	3.272007e+00
2.816376e+09	3.271962e+00
2.816547e+09	3.272148e+00
2.816717e+09	3.271333e+00
2.816887e+09	3.272885e+00
2.817057e+09	3.272797e+00
2.817227e+09	3.274573e+00
2.817397e+09	3.275604e+00
2.817568e+09	3.278443e+00
2.817738e+09	3.280045e+00
2.817908e+09	3.282784e+00
2.818078e+09	3.284494e+00
2.818248e+09	3.286130e+00
2.818418e+09	3.287584e+00
2.818589e+09	3.288424e+00
2.818759e+09	3.290331e+00
2.818929e+09	3.290342e+00
2.819099e+09	3.291642e+00
2.819269e+09	3.291819e+00
2.819439e+09	3.293108e+00
2.819610e+09	3.293361e+00
2.819780e+09	3.294178e+00
2.819950e+09	3.295498e+00
2.820120e+09	3.295911e+00
2.820290e+09	3.296794e+00
2.820460e+09	3.296521e+00
2.820631e+09	3.297978e+00
2.820801e+09	3.297385e+00
2.820971e+09	3.297812e+00
2.821141e+09	3.298648e+00
2.821311e+09	3.299670e+00
2.821481e+09	3.299581e+00
2.821652e+09	3.300249e+00
2.821822e+09	3.299881e+00
2.821992e+09	3.299638e+00
2.822162e+09	3.299939e+00
2.822332e+09	3.300216e+00
2.822503e+09	3.300263e+00
2.822673e+09	3.299635e+00
2.822843e+09	3.300423e+00
2.823013e+09	3.300119e+00
2.823183e+09	3.300989e+00
2.823353e+09	3.300397e+00
2.823524e+09	3.300555e+00
2.823694e+09	3.300425e+00
2.823864e+09	3.300371e+00
2.824034e+09	3.300004e+00
2.824204e+09	3.299256e+00
2.824374e+09	3.299661e+00
2.824545e+09	3.299100e+00
2.824715e+09	3.300116e+00
2.824885e+09	3.298272e+00
2.825055e+09	3.299666e+00
2.825225e+09	3.298725e+00
2.825395e+09	3.298252e+00
2.825566e+09	3.297468e+00
2.825736e+09	3.296178e+00
2.825906e+09	3.296384e+00
2.826076e+09	3.295997e+00
2.826246e+09	3.295970e+00
2.826416e+09	3.296281e+00
2.826587e+09	3.295715e+00
2.826757e+09	3.295844e+00
2.826927e+09	3.295795e+00
2.827097e+09	3.294870e+00
2.827267e+09	3.293789e+00
2.827437e+09	3.294637e+00
2.827608e+09	3.292940e+00
2.827778e+09	3.291930e+00
2.827948e+09	3.291683e+00
2.828118e+09	3.290576e+00
2.828288e+09	3.289890e+00
2.828458e+09	3.288763e+00
2.828629e+09	3.287131e+00
2.828799e+09	3.286195e+00
2.828969e+09	3.284819e+00
2.829139e+09	3.282950e+00
2.829309e+09	3.281031e+00
2.829479e+09	3.279138e+00
2.829650e+09	3.277740e+00
2.829820e+09	3.276931e+00
2.829990e+09	3.276462e+00
2.830160e+09	3.274711e+00
2.830330e+09	3.273109e+00
2.830501e+09	3.271272e+00
2.830671e+09	3.269755e+00
2.830841e+09	3.268214e+00
2.831011e+09	3.267290e+00
2.831181e+09	3.267087e+00
2.831351e+09	3.267362e+00
2.831522e+09	3.267216e+00
2.831692e+09	3.266056e+00
2.831862e+09	3.266853e+00
2.832032e+09	3.265514e+00
2.832202e+09	3.265031e+00
2.832372e+09	3.264843e+00
2.832543e+09	3.263175e+00
2.832713e+09	3.262549e+00
2.832883e+09	3.262770e+00
2.833053e+09	3.263457e+00
2.833223e+09	3.263040e+00
2.833393e+09	3.263762e+00
2.833564e+09	3.264877e+00
2.833734e+09	3.266774e+00
2.833904e+09	3.266825e+00
2.834074e+09	3.266367e+00
2.834244e+09	3.266349e+00
2.834414e+09	3.266031e+00
2.834585e+09	3.266132e+00
2.834755e+09	3.265899e+00
2.834925e+09	3.266579e+00
2.835095e+09	3.266630e+00
2.835265e+09	3.268108e+00
2.835435e+09	3.269337e+00
2.835606e+09	3.270851e+00
2.835776e+09	3.273984e+00
2.835946e+09	3.275711e+00
2.836116e+09	3.276891e+00
2.836286e+09	3.278778e+00
2.836456e+09	3.280785e+00
2.836627e+09	3.280908e+00
2.836797e+09	3.282559e+00
2.836967e+09	3.281755e+00
