#Saved Data from the class wainteach_gui on 29.10.2025 at 11h12m09s.
#
#Parameters:
#===========
#
#laser setpoint (mW): 2.6600000000000001e+01
#MW limits (Hz): [2790000000.0, 2960000000.0]
#Acquisition (sample): 1000
#Average (acquisition): 3
#MW power (dBm): 1.5000000000000000e+01
#Field enabling: True
#coils currents [x, y, z] (A): [1.062699, 0.527983, 1.34]
#coils fields [bx, by, bz] (T): [0.001, 0.0005, 0.00201]
#coils fields [norm, theta, phi] (T, °, °): [0.0023, 29.1, 26.6]
#
#Data:
#=====
#frequency	voltage	
2.820971e+09	3.295336e+00
2.821141e+09	3.296041e+00
2.821311e+09	3.295375e+00
2.821481e+09	3.295617e+00
2.821652e+09	3.296816e+00
2.821822e+09	3.296379e+00
2.821992e+09	3.296679e+00
2.822162e+09	3.296788e+00
2.822332e+09	3.297269e+00
2.822503e+09	3.297409e+00
2.822673e+09	3.297611e+00
2.822843e+09	3.296694e+00
2.823013e+09	3.296466e+00
2.823183e+09	3.297389e+00
2.823353e+09	3.297002e+00
2.823524e+09	3.297669e+00
2.823694e+09	3.295925e+00
2.823864e+09	3.296671e+00
2.824034e+09	3.296568e+00
2.824204e+09	3.296588e+00
2.824374e+09	3.296277e+00
2.824545e+09	3.296163e+00
2.824715e+09	3.296719e+00
2.824885e+09	3.296532e+00
2.825055e+09	3.295971e+00
2.825225e+09	3.294931e+00
2.825395e+09	3.294737e+00
2.825566e+09	3.293589e+00
2.825736e+09	3.292534e+00
2.825906e+09	3.291596e+00
2.826076e+09	3.292653e+00
2.826246e+09	3.292671e+00
2.826416e+09	3.293167e+00
2.826587e+09	3.292777e+00
2.826757e+09	3.291622e+00
2.826927e+09	3.291928e+00
2.827097e+09	3.290838e+00
2.827267e+09	3.291495e+00
2.827437e+09	3.289391e+00
2.827608e+09	3.288824e+00
2.827778e+09	3.288445e+00
2.827948e+09	3.287291e+00
2.828118e+09	3.285801e+00
2.828288e+09	3.284718e+00
2.828458e+09	3.284084e+00
2.828629e+09	3.282657e+00
2.828799e+09	3.281468e+00
2.828969e+09	3.279437e+00
2.829139e+09	3.278189e+00
2.829309e+09	3.276915e+00
2.829479e+09	3.275688e+00
2.829650e+09	3.273708e+00
2.829820e+09	3.272493e+00
2.829990e+09	3.272190e+00
2.830160e+09	3.270446e+00
2.830330e+09	3.268681e+00
2.830501e+09	3.266069e+00
2.830671e+09	3.264953e+00
2.830841e+09	3.263923e+00
2.831011e+09	3.263552e+00
2.831181e+09	3.262219e+00
2.831351e+09	3.262682e+00
2.831522e+09	3.263010e+00
2.831692e+09	3.262562e+00
2.831862e+09	3.262987e+00
2.832032e+09	3.260565e+00
2.832202e+09	3.260104e+00
2.832372e+09	3.260288e+00
2.832543e+09	3.259286e+00
2.832713e+09	3.258276e+00
2.832883e+09	3.258594e+00
2.833053e+09	3.259895e+00
2.833223e+09	3.260254e+00
2.833393e+09	3.260244e+00
2.833564e+09	3.260327e+00
2.833734e+09	3.261540e+00
2.833904e+09	3.261207e+00
2.834074e+09	3.262145e+00
2.834244e+09	3.261198e+00
2.834414e+09	3.261908e+00
2.834585e+09	3.261736e+00
2.834755e+09	3.261986e+00
