#Saved Data from the class wainteach_gui on 29.10.2025 at 11h05m44s.
#
#Parameters:
#===========
#
#laser setpoint (mW): 2.6600000000000001e+01
#MW limits (Hz): [2790000000.0, 2960000000.0]
#Acquisition (sample): 1000
#Average (acquisition): 3
#MW power (dBm): 6.0000000000000000e+00
#Field enabling: True
#coils currents [x, y, z] (A): [1.062699, 0.527983, 1.34]
#coils fields [bx, by, bz] (T): [0.001, 0.0005, 0.00201]
#coils fields [norm, theta, phi] (T, °, °): [0.0023, 29.1, 26.6]
#
#Data:
#=====
#frequency	voltage	
2.790000e+09	3.309971e+00
2.790170e+09	3.310468e+00
2.790340e+09	3.311101e+00
2.790511e+09	3.310778e+00
2.790681e+09	3.311588e+00
2.790851e+09	3.310042e+00
2.791021e+09	3.310346e+00
2.791191e+09	3.310228e+00
2.791361e+09	3.310505e+00
2.791532e+09	3.309310e+00
2.791702e+09	3.310127e+00
2.791872e+09	3.310963e+00
2.792042e+09	3.310976e+00
2.792212e+09	3.311113e+00
2.792382e+09	3.310441e+00
2.792553e+09	3.311026e+00
2.792723e+09	3.310863e+00
2.792893e+09	3.311113e+00
2.793063e+09	3.310589e+00
2.793233e+09	3.310539e+00
2.793403e+09	3.310834e+00
2.793574e+09	3.311089e+00
2.793744e+09	3.310114e+00
2.793914e+09	3.310944e+00
2.794084e+09	3.311891e+00
2.794254e+09	3.310170e+00
2.794424e+09	3.311064e+00
2.794595e+09	3.309490e+00
2.794765e+09	3.310035e+00
2.794935e+09	3.310523e+00
2.795105e+09	3.311289e+00
2.795275e+09	3.311155e+00
2.795445e+09	3.310449e+00
2.795616e+09	3.311263e+00
2.795786e+09	3.310562e+00
2.795956e+09	3.310828e+00
2.796126e+09	3.310804e+00
2.796296e+09	3.310689e+00
2.796466e+09	3.310360e+00
2.796637e+09	3.311421e+00
2.796807e+09	3.310028e+00
2.796977e+09	3.310837e+00
2.797147e+09	3.311171e+00
2.797317e+09	3.310996e+00
2.797487e+09	3.311243e+00
2.797658e+09	3.310237e+00
2.797828e+09	3.310979e+00
2.797998e+09	3.310736e+00
2.798168e+09	3.311467e+00
2.798338e+09	3.310548e+00
2.798509e+09	3.309685e+00
2.798679e+09	3.311013e+00
2.798849e+09	3.309944e+00
2.799019e+09	3.310332e+00
2.799189e+09	3.310459e+00
2.799359e+09	3.311363e+00
2.799530e+09	3.311115e+00
2.799700e+09	3.311803e+00
2.799870e+09	3.310339e+00
2.800040e+09	3.310093e+00
2.800210e+09	3.310127e+00
2.800380e+09	3.310602e+00
2.800551e+09	3.309598e+00
2.800721e+09	3.310188e+00
2.800891e+09	3.310745e+00
2.801061e+09	3.310179e+00
2.801231e+09	3.310725e+00
2.801401e+09	3.309533e+00
2.801572e+09	3.310282e+00
2.801742e+09	3.310253e+00
2.801912e+09	3.311761e+00
2.802082e+09	3.309859e+00
2.802252e+09	3.310136e+00
2.802422e+09	3.310893e+00
2.802593e+09	3.310266e+00
2.802763e+09	3.310004e+00
2.802933e+09	3.309558e+00
2.803103e+09	3.311051e+00
2.803273e+09	3.310287e+00
2.803443e+09	3.310924e+00
2.803614e+09	3.309641e+00
2.803784e+09	3.310450e+00
2.803954e+09	3.310262e+00
2.804124e+09	3.309573e+00
2.804294e+09	3.310417e+00
2.804464e+09	3.309740e+00
2.804635e+09	3.310402e+00
2.804805e+09	3.309889e+00
2.804975e+09	3.310839e+00
2.805145e+09	3.308665e+00
2.805315e+09	3.309882e+00
2.805485e+09	3.309797e+00
2.805656e+09	3.310087e+00
2.805826e+09	3.309222e+00
2.805996e+09	3.309189e+00
2.806166e+09	3.309136e+00
2.806336e+09	3.309343e+00
2.806507e+09	3.309636e+00
2.806677e+09	3.309344e+00
2.806847e+09	3.309015e+00
2.807017e+09	3.309298e+00
2.807187e+09	3.309980e+00
2.807357e+09	3.308377e+00
2.807528e+09	3.307434e+00
2.807698e+09	3.308173e+00
2.807868e+09	3.308262e+00
2.808038e+09	3.307784e+00
2.808208e+09	3.307283e+00
2.808378e+09	3.308305e+00
2.808549e+09	3.308218e+00
2.808719e+09	3.308504e+00
2.808889e+09	3.307854e+00
2.809059e+09	3.307784e+00
2.809229e+09	3.307800e+00
2.809399e+09	3.307018e+00
2.809570e+09	3.306705e+00
2.809740e+09	3.306666e+00
2.809910e+09	3.307001e+00
2.810080e+09	3.306462e+00
2.810250e+09	3.306170e+00
2.810420e+09	3.304209e+00
2.810591e+09	3.304399e+00
2.810761e+09	3.304173e+00
2.810931e+09	3.304334e+00
2.811101e+09	3.302391e+00
2.811271e+09	3.301678e+00
2.811441e+09	3.300272e+00
2.811612e+09	3.298812e+00
2.811782e+09	3.297012e+00
2.811952e+09	3.294544e+00
2.812122e+09	3.292756e+00
2.812292e+09	3.289581e+00
2.812462e+09	3.288714e+00
2.812633e+09	3.288143e+00
2.812803e+09	3.289128e+00
2.812973e+09	3.291141e+00
2.813143e+09	3.293621e+00
2.813313e+09	3.295111e+00
2.813483e+09	3.294738e+00
2.813654e+09	3.295255e+00
2.813824e+09	3.294341e+00
2.813994e+09	3.294649e+00
2.814164e+09	3.290174e+00
